,site,company,title,price,ratingreview,url,status,redirect_url
557,flipkart,samsung,"SAMSUNG Galaxy A03 (Blue, 64 GB)","₹10,430",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/z/4/7/-original-imagchh89wufbej2.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-blue-64-gb/p/itm4e05c8c0aae29?pid=MOBGC2Q5GFNPCF5G&lid=LSTMOBGC2Q5GFNPCF5GNO7NTY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_102&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGC2Q5GFNPCF5G.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
558,flipkart,samsung,"SAMSUNG Galaxy A03 (Blue, 32 GB)","₹9,880",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/z/4/7/-original-imagchh89wufbej2.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-blue-32-gb/p/itma048bf14e2228?pid=MOBGC2Q5UUUKCBSB&lid=LSTMOBGC2Q5UUUKCBSBSRQJJD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_103&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGC2Q5UUUKCBSB.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
559,flipkart,samsung,"SAMSUNG Galaxy A03 (Red, 32 GB)","₹8,999",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/s/y/1/-original-imagchh82ezdsfca.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-red-32-gb/p/itm7afe99e40f3a2?pid=MOBGC2Q52EJDHHZH&lid=LSTMOBGC2Q52EJDHHZHOXZE9B&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_104&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGC2Q52EJDHHZH.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
560,flipkart,samsung,"SAMSUNG Galaxy A03 (Black, 32 GB)","₹8,990",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/i/v/i/-original-imagchh8dyfquhfj.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-black-32-gb/p/itm372ccb52b0cd7?pid=MOBGC2Q5UHRZVTK8&lid=LSTMOBGC2Q5UHRZVTK8PLFIZU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_105&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGC2Q5UHRZVTK8.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
561,flipkart,samsung,"SAMSUNG Galaxy S21 FE 5G (Graphite, 128 GB)","₹35,999",4.4,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/mobile/h/x/n/galaxy-s21-fe-5g-sm-g990ezaiinu-samsung-original-imagbpfzbrnueypq.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-s21-fe-5g-graphite-128-gb/p/itm7be0f72fff180?pid=MOBGBPFZSPRG8GSU&lid=LSTMOBGBPFZSPRG8GSUYZCRY0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_106&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBPFZSPRG8GSU.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
562,flipkart,samsung,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹14,499",4.3,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/f/v/c/-original-imagcg22pf79cgau.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm4001e68fda319?pid=MOBGBKQF3QM4GHWN&lid=LSTMOBGBKQF3QM4GHWNEXFBQE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_107&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBKQF3QM4GHWN.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
563,flipkart,samsung,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹14,499",4.3,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/k/x/c/-original-imagcg22czc3ggvw.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itme54bc0c2292f4?pid=MOBGBKQF45XPEUHA&lid=LSTMOBGBKQF45XPEUHATCA8X7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_108&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBKQF45XPEUHA.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
564,flipkart,samsung,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹13,499",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/f/v/c/-original-imagcg22pf79cgau.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm1fd5f52e56b16?pid=MOBGBKQFGJH8GH7M&lid=LSTMOBGBKQFGJH8GH7MAKQUSX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_109&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBKQFGJH8GH7M.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
565,flipkart,samsung,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)","₹35,999",4.4,https://rukminim1.flixcart.com/image/312/312/kzpw2vk0/mobile/u/o/q/galaxy-s21-fe-5g-lavender-8gb-128gb-storage-sm-g990elviinu-original-imagbnbdaj3tygup.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-s21-fe-5g-lavender-128-gb/p/itm3b094762fb621?pid=MOBGBNBDZJ5Q3RXK&lid=LSTMOBGBNBDZJ5Q3RXKHN52SW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_110&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBNBDZJ5Q3RXK.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
566,flipkart,samsung,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹13,499",4.2,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/k/x/c/-original-imagcg22czc3ggvw.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itm89d3030e3857e?pid=MOBGBKQFHKZHTHKJ&lid=LSTMOBGBKQFHKZHTHKJIHLFJF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_111&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGBKQFHKZHTHKJ.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
567,flipkart,samsung,SAMSUNG GURU 1200,"₹1,640",4.1,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/mobile/i/h/8/guru-1200-gt-e1200zwyins-samsung-original-imagfykggusqgmzp.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-1200/p/itm3f3d740d8f939?pid=MOBGAFPFGFQSQHBN&lid=LSTMOBGAFPFGFQSQHBNT9HCVM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_112&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGAFPFGFQSQHBN.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
568,flipkart,samsung,SAMSUNG GURU MUSIC 2,"₹2,235",4.2,https://rukminim1.flixcart.com/image/312/312/ki4w0i80-0/mobile/k/k/u/sm-b310ezddins-samsung-guru-music-2-samsung-original-imafxzxgkzwygvy4.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBGAFCZ7FDHRZRE&lid=LSTMOBGAFCZ7FDHRZREWDETWW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_113&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGAFCZ7FDHRZRE.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
569,flipkart,samsung,SAMSUNG Guru Music 2,"₹2,099",4.2,https://rukminim1.flixcart.com/image/312/312/kxgfzbk0/mobile/k/t/5/guru-music-2-sm-b315-samsung-original-imag9wk9wtyaezfx.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-music-2/p/itme3f3f02bd4c03?pid=MOBGA9U9XVMZ77NP&lid=LSTMOBGA9U9XVMZ77NP0PAXK8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_114&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGA9U9XVMZ77NP.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
570,flipkart,samsung,SAMSUNG Guru Music 2,"₹2,230",4.3,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/mobile/t/e/r/music2-sm315e-samsung-original-imag8z9ysh9hzjnp.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-music-2/p/itmdde40382e86b8?pid=MOBGA6GQDBHUERUZ&lid=LSTMOBGA6GQDBHUERUZKBKV38&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_115&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGA6GQDBHUERUZ.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
571,flipkart,samsung,SAMSUNG Guru Music 2,"₹2,325",4.3,https://rukminim1.flixcart.com/image/312/312/kxdl3m80/mobile/h/3/r/guru-music-2-blue-sm-b315-samsung-original-imag9ungdzcughek.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBG9UNGRAUHZEUH&lid=LSTMOBG9UNGRAUHZEUH0SPUUE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_116&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBG9UNGRAUHZEUH.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
572,flipkart,samsung,SAMSUNG Guru GT,"₹1,699",4.1,https://rukminim1.flixcart.com/image/312/312/kiyw9e80/cases-covers/back-cover/k/k/7/sivin-s-2017-original-imafynbh4vm7xryq.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-gt/p/itmecabc17f3868f?pid=MOBG9UA5VRDPVWX2&lid=LSTMOBG9UA5VRDPVWX2EJWBJE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_117&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBG9UA5VRDPVWX2.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
573,flipkart,samsung,"SAMSUNG Galaxy S22 Ultra 5G (Phantom Black, 512 GB)","₹1,18,999",4.1,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/w/t/r/-original-imaggj68cgtdacxn.jpeg?q=70,Currently unavailable,https://www.flipkart.com/samsung-galaxy-s22-ultra-5g-phantom-black-512-gb/p/itm03548d2bd4686?pid=MOBGGG2YMRSPFFSP&lid=LSTMOBGGG2YMRSPFFSPXOPRW4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_118&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGGG2YMRSPFFSP.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
574,flipkart,samsung,"SAMSUNG M53 5G (Deep Ocean Blue, 128 GB)","₹23,490",4.2,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/mobile/p/t/w/m53-5g-sm-m536bzbeinu-samsung-original-imagfzjymhrwrebm.jpeg?q=70,Currently unavailable,https://www.flipkart.com/samsung-m53-5g-deep-ocean-blue-128-gb/p/itme42d6122e8172?pid=MOBGFZJYDBW2EP4M&lid=LSTMOBGFZJYDBW2EP4MZTFOXZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_119&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGFZJYDBW2EP4M.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
575,flipkart,samsung,"SAMSUNG Galaxy A33 (Awesome Blue, 128 GB)","₹25,999",4.1,https://rukminim1.flixcart.com/image/312/312/l3xcr680/mobile/c/4/9/-original-imagexeyqhh6vwzk.jpeg?q=70,Currently unavailable,https://www.flipkart.com/samsung-galaxy-a33-awesome-blue-128-gb/p/itmedd8317f41d94?pid=MOBGCS4JD8MKUYHU&lid=LSTMOBGCS4JD8MKUYHUFF9C1A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_120&otracker=browse&fm=organic&iid=e5e206d0-d28c-4863-976c-6f134f9c34f2.MOBGCS4JD8MKUYHU.SEARCH&ppt=None&ppn=None&ssid=tp89f07jcg0000001667142621080
576,flipkart,samsung,SAMSUNG GURU 1200,"₹1,599",4,https://rukminim1.flixcart.com/image/312/312/kx9as280/mobile/w/d/m/guru-1200-gt-e1215zkains-samsung-original-imag9rbacapgffzg.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-1200/p/itm5cb492ccc2bef?pid=MOBG9RBBXCEUEYH4&lid=LSTMOBG9RBBXCEUEYH4OXFTAG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG9RBBXCEUEYH4.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
577,flipkart,samsung,SAMSUNG GURU GT,"₹1,599",4.1,https://rukminim1.flixcart.com/image/312/312/kx7vc7k0/mobile/s/s/1/guru-gt-gt-e1215-samsung-original-imag9q7yd9xcbzbg.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-gt/p/itm15efc9f269431?pid=MOBG9SYXGYAPHJXZ&lid=LSTMOBG9SYXGYAPHJXZQT5ZGO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG9SYXGYAPHJXZ.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
578,flipkart,samsung,SAMSUNG GURU GT,"₹1,660",4.1,https://rukminim1.flixcart.com/image/312/312/kx0q4y80/mobile/7/v/m/guru-gt-gt-e1200zkyins-samsung-original-imag9kn3c9gzz9xy.jpeg?q=70,Available,https://www.flipkart.com/samsung-guru-gt/p/itm15efc9f269431?pid=MOBG9ZWKBF3KCBQG&lid=LSTMOBG9ZWKBF3KCBQGYESQQZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG9ZWKBF3KCBQG.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
579,flipkart,samsung,"SAMSUNG Galaxy A03 Core (Black, 32 GB)","₹7,990",4,https://rukminim1.flixcart.com/image/312/312/kwqq1zk0/mobile/j/0/f/-original-imag9cm79ubcv4bd.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-core-black-32-gb/p/itm7f39ac244845c?pid=MOBG9BZ3BU9BDUBB&lid=LSTMOBG9BZ3BU9BDUBB7UGII5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG9BZ3BU9BDUBB.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
580,flipkart,samsung,"SAMSUNG Galaxy A03 Core (Blue, 32 GB)","₹7,999",4,https://rukminim1.flixcart.com/image/312/312/kwqq1zk0/mobile/v/5/d/-original-imag9cm5hydfgjjw.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03-core-blue-32-gb/p/itmdffc705cd5c97?pid=MOBG9BZ5GVTZY6VF&lid=LSTMOBG9BZ5GVTZY6VFJNMDTU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG9BZ5GVTZY6VF.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
581,flipkart,samsung,"SAMSUNG S20 FE 5G (Cloud Mint, 128 GB)","₹29,990",4.2,https://rukminim1.flixcart.com/image/312/312/kw6pw280/mobile/a/g/d/s20fe-5g-sm-g781b-ds-samsung-original-imag8x8pamsf6m3z.jpeg?q=70,Available,https://www.flipkart.com/samsung-s20-fe-5g-cloud-mint-128-gb/p/itm3996bd2ff16e5?pid=MOBG8X8PTHRRHSKG&lid=LSTMOBG8X8PTHRRHSKGCDULTI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG8X8PTHRRHSKG.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
582,flipkart,samsung,"SAMSUNG Galaxy A32 (Awesome Blue, 128 GB)","₹19,999",4.1,https://rukminim1.flixcart.com/image/312/312/kwmfqfk0/mobile/t/t/6/-original-imag98znfq8jpauy.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a32-awesome-blue-128-gb/p/itmc6020edc16c84?pid=MOBG8TZHYYQYGUBG&lid=LSTMOBG8TZHYYQYGUBGOTYWET&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG8TZHYYQYGUBG.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
583,flipkart,samsung,"SAMSUNG Galaxy A32 (Awesome Black, 128 GB)","₹18,989",4.1,https://rukminim1.flixcart.com/image/312/312/kwmfqfk0/mobile/l/p/m/-original-imag98zngkzwaxkk.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a32-awesome-black-128-gb/p/itm548f826769294?pid=MOBG8TZHWTGRGDZT&lid=LSTMOBG8TZHWTGRGDZTQOUCUG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG8TZHWTGRGDZT.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
584,flipkart,samsung,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)","₹14,999",4.1,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/mobile/6/z/p/galaxy-f42-5g-sm-e426bzbgins-samsung-original-imag7anfz8jzxkv4.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f42-5g-matte-aqua-128-gb/p/itmd7243fade7a0c?pid=MOBG6WRADGXFA8FU&lid=LSTMOBG6WRADGXFA8FU0IKSJF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_129&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6WRADGXFA8FU.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
585,flipkart,samsung,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)","₹20,999",4.1,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/mobile/6/z/p/galaxy-f42-5g-sm-e426bzbgins-samsung-original-imag7anfz8jzxkv4.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f42-5g-matte-aqua-128-gb/p/itme9cf5fd993f7c?pid=MOBG6WRA5UHQK9EZ&lid=LSTMOBG6WRA5UHQK9EZYHZMKR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_130&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6WRA5UHQK9EZ.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
586,flipkart,samsung,"SAMSUNG Galaxy F42 5G (Matte Black, 128 GB)","₹20,999",4.1,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/mobile/v/5/e/galaxy-f42-5g-sm-e426bzahins-samsung-original-imag7anfwxsgumgz.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-f42-5g-matte-black-128-gb/p/itm002c5dedfefc7?pid=MOBG6WRAQRERWUZG&lid=LSTMOBG6WRAQRERWUZGREV40A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_131&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6WRAQRERWUZG.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
587,flipkart,samsung,"SAMSUNG M32 5G (Slate Black, 128 GB)","₹18,989",4.1,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/mobile/2/r/x/m32-m32-5g-samsung-original-imag6jm69crass7p.jpeg?q=70,Available,https://www.flipkart.com/samsung-m32-5g-slate-black-128-gb/p/itm3a22184dd35ed?pid=MOBG6JM6RTU6RH6Q&lid=LSTMOBG6JM6RTU6RH6Q9SRDLW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_132&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6JM6RTU6RH6Q.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
588,flipkart,samsung,"SAMSUNG Galaxy Z Flip3 5G (Phantom Black, 128 GB)","₹59,999",4.4,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/f/k/y/galaxy-z-flip3-5g-sm-f711bzkainu-samsung-original-imag662axn2xmght.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-z-flip3-5g-phantom-black-128-gb/p/itm7342e1524b812?pid=MOBG6YQHTG9ZJSG4&lid=LSTMOBG6YQHTG9ZJSG4FBMQPP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_133&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YQHTG9ZJSG4.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
589,flipkart,samsung,"SAMSUNG Galaxy Z Fold3 5G (Phantom Black, 512 GB)","₹1,46,900",4.1,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/b/t/k/galaxy-z-fold3-5g-sm-f926bzkdinu-samsung-original-imag662a7zgxn2fv.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-z-fold3-5g-phantom-black-512-gb/p/itm76368dd849b20?pid=MOBG6YQHV6AMGXWD&lid=LSTMOBG6YQHV6AMGXWDAFRLBN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_134&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YQHV6AMGXWD.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
590,flipkart,samsung,"SAMSUNG Galaxy Z Fold3 5G (Phantom Black, 256 GB)","₹1,42,500",4.1,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/b/t/k/galaxy-z-fold3-5g-sm-f926bzkdinu-samsung-original-imag662a7zgxn2fv.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-z-fold3-5g-phantom-black-256-gb/p/itmb79cb299ee9ce?pid=MOBG6YQHY8TYVZBG&lid=LSTMOBG6YQHY8TYVZBGF1SRV3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_135&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YQHY8TYVZBG.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
591,flipkart,samsung,"SAMSUNG Galaxy Z Flip3 5G (Cream, 128 GB)","₹59,999",4.4,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/w/u/8/galaxy-z-flip3-5g-sm-f711bzeeinu-samsung-original-imag662adrayy6cg.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-z-flip3-5g-cream-128-gb/p/itm8c3156682a619?pid=MOBG6YQHHB84XVGN&lid=LSTMOBG6YQHHB84XVGNHYTVRP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_136&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YQHHB84XVGN.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
592,flipkart,samsung,"SAMSUNG Galaxy A52s 5G (Awesome Violet, 128 GB)","₹29,990",4.2,https://rukminim1.flixcart.com/image/312/312/kt0enww0/mobile/0/o/o/galaxy-a52s-5g-sm-a528blvgins-samsung-original-imag6fmjgwrd6cyp.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a52s-5g-awesome-violet-128-gb/p/itme7b6d66b5ab82?pid=MOBG6YPZG9SAWYM6&lid=LSTMOBG6YPZG9SAWYM6UOMB38&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_137&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YPZG9SAWYM6.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
593,flipkart,samsung,"SAMSUNG Galaxy A52s 5G (Awesome White, 128 GB)","₹29,990",4.2,https://rukminim1.flixcart.com/image/312/312/kt0enww0/mobile/x/l/h/galaxy-a52s-5g-sm-a528bzwdins-samsung-original-imag6fmjjmvehtgn.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a52s-5g-awesome-white-128-gb/p/itm7b9cae60c55ea?pid=MOBG6YPZJZGRT8GX&lid=LSTMOBG6YPZJZGRT8GX5WP6I7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_138&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG6YPZJZGRT8GX.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
594,flipkart,samsung,"SAMSUNG Galaxy M21 2021 Edition (Arctic Blue, 64 GB)","₹12,389",4.1,https://rukminim1.flixcart.com/image/312/312/ks99aq80/mobile/r/m/y/galaxy-m21-2021-edition-sm-m215glbdins-samsung-original-imag5v9zf8fjvq9h.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-m21-2021-arctic-blue-64-gb/p/itmee2074eb70c13?pid=MOBG5V9ZMYUBS3TT&lid=LSTMOBG5V9ZMYUBS3TTA3RGOD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_139&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG5V9ZMYUBS3TT.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
595,flipkart,samsung,"SAMSUNG Galaxy A03s (Blue, 32 GB)","₹11,499",4,https://rukminim1.flixcart.com/image/312/312/ksgehzk0/mobile/x/q/1/galaxy-a03s-sm-a037fzbgins-sm-a037fzb6ins-samsung-original-imag6ygnvtkhgjzg.jpeg?q=70,Available,https://www.flipkart.com/samsung-galaxy-a03s-blue-32-gb/p/itmc7b85c75edb4d?pid=MOBG5NK9U5SJKJ4F&lid=LSTMOBG5NK9U5SJKJ4FOYP87M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_140&otracker=browse&fm=organic&iid=0b9b7fe4-a07c-434b-b643-affbe1d14714.MOBG5NK9U5SJKJ4F.SEARCH&ppt=None&ppn=None&ssid=s8146fz1ao0000001667142622789
